01/01/2016,AQS,360550015,1,9.9,ppb,8,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/02/2016,AQS,360550015,1,10.6,ppb,9,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/03/2016,AQS,360550015,1,7.3,ppb,7,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/04/2016,AQS,360550015,1,6.8,ppb,6,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/05/2016,AQS,360550015,1,33.1,ppb,31,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/06/2016,AQS,360550015,1,40.9,ppb,38,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/07/2016,AQS,360550015,1,34.6,ppb,32,Rochester Near-Road,21,88.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/08/2016,AQS,360550015,1,29.7,ppb,27,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/09/2016,AQS,360550015,1,16.3,ppb,15,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/10/2016,AQS,360550015,1,9.8,ppb,8,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/11/2016,AQS,360550015,1,13.6,ppb,12,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/12/2016,AQS,360550015,1,18.5,ppb,17,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/13/2016,AQS,360550015,1,16.6,ppb,15,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/14/2016,AQS,360550015,1,22.2,ppb,21,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/15/2016,AQS,360550015,1,33,ppb,31,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/16/2016,AQS,360550015,1,26,ppb,25,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/17/2016,AQS,360550015,1,10.1,ppb,9,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/18/2016,AQS,360550015,1,15.3,ppb,14,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/19/2016,AQS,360550015,1,15.6,ppb,14,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/20/2016,AQS,360550015,1,26.3,ppb,25,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/21/2016,AQS,360550015,1,40.7,ppb,38,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/22/2016,AQS,360550015,1,40.3,ppb,38,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/23/2016,AQS,360550015,1,34,ppb,32,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/24/2016,AQS,360550015,1,21.1,ppb,20,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/25/2016,AQS,360550015,1,25.6,ppb,24,Rochester Near-Road,23,96.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/26/2016,AQS,360550015,1,14.2,ppb,13,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/27/2016,AQS,360550015,1,25.1,ppb,24,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/28/2016,AQS,360550015,1,24.1,ppb,23,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/29/2016,AQS,360550015,1,12.8,ppb,11,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/30/2016,AQS,360550015,1,33.1,ppb,31,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
01/31/2016,AQS,360550015,1,31.7,ppb,29,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/01/2016,AQS,360550015,1,19.2,ppb,18,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/02/2016,AQS,360550015,1,21.9,ppb,20,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/03/2016,AQS,360550015,1,10.6,ppb,9,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/04/2016,AQS,360550015,1,14,ppb,13,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/05/2016,AQS,360550015,1,16.5,ppb,15,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/06/2016,AQS,360550015,1,17.1,ppb,16,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/07/2016,AQS,360550015,1,22.3,ppb,21,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/08/2016,AQS,360550015,1,18.5,ppb,17,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/09/2016,AQS,360550015,1,23.9,ppb,22,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/10/2016,AQS,360550015,1,13,ppb,12,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/11/2016,AQS,360550015,1,17.5,ppb,16,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/12/2016,AQS,360550015,1,16.6,ppb,15,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/13/2016,AQS,360550015,1,11.7,ppb,10,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/14/2016,AQS,360550015,1,24.2,ppb,23,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
02/15/2016,AQS,360550015,1,21.5,ppb,20,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/02/2016,AQS,360550015,1,11.3,ppb,10,Rochester Near-Road,19,79.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/04/2016,AQS,360550015,1,26.7,ppb,25,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/05/2016,AQS,360550015,1,37.5,ppb,35,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/06/2016,AQS,360550015,1,32.8,ppb,30,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/07/2016,AQS,360550015,1,38,ppb,36,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/08/2016,AQS,360550015,1,41,ppb,39,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/09/2016,AQS,360550015,1,26.8,ppb,25,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/10/2016,AQS,360550015,1,22.4,ppb,21,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/11/2016,AQS,360550015,1,25.6,ppb,24,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/12/2016,AQS,360550015,1,22.1,ppb,21,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/13/2016,AQS,360550015,1,22.2,ppb,21,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/14/2016,AQS,360550015,1,10.1,ppb,9,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/15/2016,AQS,360550015,1,21.4,ppb,20,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/16/2016,AQS,360550015,1,22.4,ppb,21,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/17/2016,AQS,360550015,1,17.3,ppb,16,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/18/2016,AQS,360550015,1,15.9,ppb,14,Rochester Near-Road,22,92.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/19/2016,AQS,360550015,1,33.6,ppb,31,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
03/20/2016,AQS,360550015,1,34.3,ppb,32,Rochester Near-Road,24,100.0000,42602,Nitrogen dioxide (NO2),40380,Rochester, NY,36,New York,055,Monroe,43.1450126807403,-77.5572802599319
